Region,global_vec_0,global_vec_1,global_vec_2,global_vec_3,global_vec_4,global_vec_5,global_vec_6,global_vec_7,global_vec_8,global_vec_9,global_vec_10,global_vec_11,global_vec_12,global_vec_13,global_vec_14,global_vec_15,global_vec_16,global_vec_17,global_vec_18,global_vec_19,global_vec_20,global_vec_21,global_vec_22,global_vec_23,global_vec_24,global_vec_25,global_vec_26,global_vec_27,region_vec_0,region_vec_1,region_vec_2,region_vec_3,region_vec_4,region_vec_5,region_vec_6,region_vec_7,region_vec_8,region_vec_9,region_vec_10,region_vec_11,region_vec_12,region_vec_13,region_vec_14,region_vec_15,region_vec_16,region_vec_17,region_vec_18,region_vec_19,region_vec_20,region_vec_21,region_vec_22,region_vec_23,region_vec_24,region_vec_25,region_vec_26,region_vec_27
RU-SE,0.364938,0.156699415,0.196126425,0.29354014,0.30292338500000004,0.389299465,0.23508609,0.270226095,0.164315255,0.44042103,0.314891735,0.112618315,0.07168312,0.03245574,-0.0,0.004495045,0.16383808,0.131964565,0.257672165,-0.0,-0.0,0.02767727,-0.0,-0.0,0.54137188,0.04533415,0.201553455,-0.0,0.36668901889632544,0.1598749419817013,0.2075656769307705,0.3138676887296432,0.2849282274318273,0.3973069104352228,0.2558763368581177,0.28718806723639023,0.17223326046168597,0.42650380731506343,0.23961531345114695,0.12353542342918766,0.08821797017532214,0.09842066040483327,0.0,0.11839372700998438,0.2098303391937597,0.07811025923935919,0.1288360819651729,0.0,0.0,0.013838635004881115,0.0,0.055109564731960554,0.5549148500411379,0.1717569362758028,0.18216991783512088,0.0
RU-SMO,0.27830508699999995,0.029845821111111108,0.04849214444444445,0.32475520988888895,0.1428996382222222,0.5236100692222222,0.10371617262222221,0.31095977811111114,0.03692453222222222,0.43415325244444447,0.1406074181111111,0.018019065555555557,0.008901076666666667,0.03279545316533333,0.12108976777777777,0.15563794,0.5050961275555556,0.13482272333333334,0.2650471566666667,0.2614251877777778,0.11560472555555555,0.12125763111111112,0.040891079999999996,0.19835791783333334,0.41467387877777767,0.17491348444444446,0.4995542727333333,0.2707950388888889,0.28006995901520954,0.01790749248148604,0.04190214109031871,0.34372566256141784,0.12076284044008324,0.5296809154574768,0.09340244056858095,0.34000095113497913,0.026381677011973227,0.4423218379042853,0.10726571986316692,0.010811439495391845,0.005340646113094486,0.043889714109212455,0.09064262852430026,0.1803435191813034,0.5621406159579756,0.1015811926961616,0.18623823157869862,0.1568551130426086,0.10847020805388098,0.10047603120910184,0.024534647668984173,0.1947185517244291,0.3819662003257904,0.18904339045137186,0.5139990137073293,0.22824559253694415
RU-STA,0.36997925111111113,0.06208320999999999,0.11149751444444443,0.31913477444444444,0.20481138444444447,0.47464322555555555,0.20180505666666668,0.35513747444444443,0.08957122000000001,0.4474430166666667,0.13472542777777777,0.051609574444444445,0.029238671111111107,0.06929635777777778,0.07547878111111112,0.15605435555555555,0.3997142888888889,0.05869457111111111,0.23983535,0.11120448777777778,0.05531534666666666,0.07084954111111111,0.029620723333333335,0.2159328788888889,0.2177347955555556,0.11605648777777779,0.40969506444444437,0.02412731222222222,0.36541937815915887,0.09374028432733153,0.13097953877442012,0.31866226831020095,0.22056559484160093,0.451347807702395,0.21332077838626168,0.3077878447470109,0.11274188804037341,0.4451326977880906,0.1679554856502075,0.07877078285666905,0.04228880475099153,0.06026392628329537,0.1075505007434164,0.1544969772571729,0.3395115225519878,0.091880114832222,0.29418352291024524,0.12187517930527979,0.03857212541721954,0.08859801395915523,0.04810288694514187,0.1238090878729,0.27293627712394725,0.14714119177405674,0.332121574849779,0.020745694276281253
RU-SVE,0.1676795330434783,0.046330783913043475,0.0675384995652174,0.38799070782608697,0.11414881782608695,0.5838750547826087,0.11280926260869566,0.4453577539130434,0.057686471739130434,0.19226230304347827,0.09938675869565217,0.033438968695652174,0.02158169347826087,0.0585786995652174,0.20517042260869564,0.19567353478260865,0.6229125486956523,0.07672179434782608,0.27670143391304347,0.2957889860869565,0.33573586956521745,0.14388701695652173,0.09936098521739127,0.3450150182608696,0.3703499243478261,0.33891847434782607,0.8380414078260869,0.6163956904347826,0.20365504400919573,0.03307351504620963,0.05772538244496187,0.34927793920406897,0.10056816213549587,0.5826936004519709,0.09689571705956014,0.39843741911008146,0.049409078350901234,0.25631109442857775,0.07770911681823532,0.023602561397528036,0.014419525608990161,0.05469832000711019,0.1426530705844473,0.21096721294395443,0.6213688750510346,0.12516084456383772,0.1480030928526133,0.16564170663397515,0.2923155942038697,0.07880083210854655,0.055315450299718315,0.2859842337501543,0.4080223615922948,0.3566833222000963,0.7827865426074835,0.48737310742756934
RU-TA,0.27886168857142857,0.093014265,0.10953936285714284,0.35046025357142857,0.15438373642857145,0.5085430142857142,0.15952656285714287,0.3594462735714285,0.08984462285714287,0.291969565,0.14297253428571427,0.07053034285714285,0.03696819642857142,0.058486905,0.149015985,0.1676252,0.44422145500000004,0.08396116428571429,0.31688495857142857,0.19478630428571428,0.17738769071428573,0.1340701192857143,0.07388782714285713,0.2338850821428571,0.2642058507142857,0.24582924000000003,0.5780634792857143,0.44204786071428576,0.26671080098632016,0.07095956543208994,0.08967841216219305,0.34587797602048076,0.13271194930285882,0.5258062882491024,0.14386899739862938,0.3554228147599127,0.082829098880393,0.3059966967141068,0.11563979962168293,0.05196972584028458,0.02723972388552259,0.06053129773076372,0.14076897916108816,0.1979880255090216,0.5081196669299237,0.1066457468066704,0.23349418022971682,0.1472778993275499,0.19702726698824288,0.0987885085962126,0.05954507629018047,0.2530473641901536,0.3084936220522167,0.28079315600578736,0.6521147763219631,0.4603713127834102
RU-TAM,0.37028139250000003,0.0570951575,0.08029673500000001,0.3279921175,0.184570285,0.4713406375,0.26426779,0.2823646425,0.048497215,0.5257187375,0.0726668,0.0307465075,0.025072695,0.0756605675,0.0212343475,0.2639191875,0.39742234500000007,0.02789006,0.20653586,0.026060985,-0.0,0.0473510875,-0.0,0.2718452125,0.02899113,0.13874923,0.2661740975,-0.0,0.3632250641166429,0.0754754951122764,0.09217938045884964,0.3206842237989199,0.22253660375357048,0.4556811209219224,0.2295816741895682,0.2924295532403961,0.09370886338707464,0.5074548995799234,0.1478476080321624,0.04587113628301014,0.031576765826286414,0.06390910604048425,0.012133913164799547,0.15399628431801035,0.3513493621685247,0.0406266687685845,0.19918355461858556,0.014891991494380674,0.0,0.038469848364801974,0.0,0.15842452233781584,0.1667080760636329,0.08931793310898484,0.26879297210757286,0.0
RU-TOM,0.50280273,0.0,0.0,0.0,0.0,0.48882535,0.0,0.0,0.0,0.712752535,0.0,0.0,0.0,-0.0,-0.0,0.24967233,0.510496665,0.80526645,-0.0,0.25275239,-0.0,-0.0,-0.0,-0.0,0.791489055,0.30696328500000003,0.73428396,0.84391862,0.3763704269747076,0.0,0.0,0.12542530966552404,0.0,0.5458478357723644,0.0,0.11683009452375959,0.0,0.5369720550037336,0.0,0.0,0.0,0.0,0.05045042368861687,0.29130873623712517,0.628055133385655,0.606232037738232,0.0,0.19814251913072634,0.12451024465424997,0.0,0.0,0.12073602011783863,0.7093483831306094,0.3543090296211884,0.9198496189423878,0.9326687697097785
RU-TUL,0.20000853,0.0522137,0.07508335666666667,0.32753915333333333,0.10418007,0.5828444533333333,0.08269670666666666,0.4343484166666666,0.06145785,0.28115790999999996,0.11179671000000001,0.044064816666666666,0.03687471,0.07698970666666667,0.15287941333333332,0.13155803666666666,0.5695607166666666,-0.0,0.3227485233333333,0.08302220666666667,0.21050808666666665,0.09622866333333334,0.055674100000000004,0.27636075666666665,0.3263761733333333,0.14565536666666665,0.6280338066666666,0.19150037333333333,0.2778535253077984,0.06918625397434075,0.08949551606837598,0.3304634233165336,0.162260772447849,0.5141809373371264,0.15617115554170016,0.36149149126486324,0.0719928406760026,0.36405700502162447,0.14672851419905228,0.05642190156382002,0.04041006531743449,0.06678569705827905,0.09172764707820269,0.142235144532783,0.4814592939348518,0.048847275302032624,0.19364911309967262,0.049813324198567675,0.12630485203500735,0.05773719739632802,0.03340445916748126,0.16581645420392205,0.4013699632286774,0.15254236151794356,0.5109127624508591,0.11490022358150527
RU-TVE,0.2751420364705882,0.021196870000000003,0.045998868235294116,0.2877144535294118,0.0831873588235294,0.5604939429411764,0.08090208176470588,0.33739648941176464,0.03529110941176471,0.4051430717647058,0.06950126764705883,0.024470481176470587,0.01439507176470588,0.05974145411764706,0.1563640370588235,0.19618623294117643,0.5635003047058824,0.1445405023529412,0.20595879352941177,0.11406631235294118,0.1966894617647059,0.11240271470588235,0.08953541294117648,0.2571563511764706,0.49274978823529414,0.2631150135294118,0.530342228235294,0.2822275064705882,0.29709464185267287,0.023612544946201262,0.05362134923150749,0.26514451896595853,0.09854876593356111,0.5454590611331358,0.09799919670950345,0.29829169812205875,0.0353587301528558,0.4499392797340225,0.08752918366086278,0.02512042349495784,0.014387428857808589,0.05856844493632265,0.11271910402812463,0.1835869380111671,0.5152240661451273,0.17566559915404248,0.15318799340206507,0.08335348467463495,0.14405459081218303,0.08641560645058056,0.05686736085647784,0.20001947521796784,0.49785557661305213,0.2384047076627929,0.45573704211905425,0.210023329236916
RU-TY,0.42624091,0.057520595,0.057520595,0.16831652,0.110472485,0.492708495,0.15132509,0.151839335,0.0,0.59839761,0.08229337,0.0,0.0,0.08214348,-0.0,0.18575549,0.50049078,0.43006292,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.5815792399999999,0.294269685,0.327911085,0.193368605,0.4262409134113381,0.05752059698867777,0.05752059698867777,0.16831652008619208,0.11047248599084906,0.4927084961328635,0.1513250880798115,0.15183933517301335,0.0,0.5983976083333762,0.0822933697180883,0.0,0.0,0.08214348123966322,0.0,0.1857554887278224,0.5004907836768304,0.43006292001611274,0.0,0.0,0.0,0.0,0.0,0.0,0.5815792355571698,0.2942696870808848,0.3279110841911983,0.1933686034188145
RU-TYU,0.35381754,0.20728108,0.23041078,0.29371094,0.30813418,0.36031732,0.26017023,0.26624624,0.20846273,0.38580735,0.32261344,0.1557687,0.09216431,-0.0,1.73266033,-0.0,-0.0,-0.0,1.86553915,1.27796058,0.60329907,0.91755675,1.70409893,0.41357712,-0.0,-0.0,0.18474622,2.34662556,0.336699695386905,0.1440786088664358,0.17534296789019774,0.3176565823483538,0.24131453418732635,0.4197504924149337,0.20814145614276053,0.30278237434176214,0.15725643285734936,0.4379226130447339,0.22972319422238185,0.1076271553771941,0.050018271090301235,0.06474998590757708,0.35410285731097907,0.08112552164686612,0.2062205637614071,0.060593560792036684,0.5491818005476409,0.340037428524854,0.12065981330804695,0.21047937365453118,0.3408197860225773,0.19284504024839735,0.2625325868498235,0.07614892959604713,0.17578121858781542,0.5440759467038698
RU-UD,0.3484914333333333,0.17597310666666668,0.22228720666666665,0.3088173066666667,0.29970015,0.37522109666666664,0.26334776,0.28456078,0.19235395,0.40298078,0.27133821333333336,0.17207865666666666,0.12913518000000002,0.06406475666666667,0.14850243333333332,0.053993110000000004,0.03490340666666667,-0.0,0.44142876000000003,0.13070981666666667,-0.0,0.19612494,0.061387739999999996,-0.0,0.29397892666666664,0.18115412,0.033032063333333334,-0.0,0.37802748512240464,0.13604725185473884,0.16645300129726373,0.30892758656786906,0.26528795698638363,0.4050879190500445,0.2768882879747449,0.22669998830524918,0.12718334610133952,0.4577040765811615,0.22686027708875764,0.11436879791639214,0.07479024691349319,0.06952739811582297,0.07425121709034435,0.14078142359193246,0.23090094081643367,0.09895124697181674,0.22071438003217017,0.06535490783495732,0.0,0.09806246916576293,0.03182899286492236,0.0,0.3504707529623763,0.2030534066334555,0.21314921690282249,0.0
RU-VGG,0.26636427111111105,0.05644421444444444,0.11085018111111111,0.32701781333333335,0.16606601555555556,0.5267353255555555,0.16803652333333333,0.3979560944444444,0.11061043555555555,0.3343584588888889,0.1237242288888889,0.05266898777777778,0.021749115555555556,0.09172007333333332,0.15914795111111113,0.1338011811111111,0.4088449266666667,0.05286769666666667,0.36354909,0.2846606866666666,0.18111460000000001,0.17534020666666664,0.10930540444444443,0.27435555333333334,0.24584684555555558,0.19158957444444447,0.47420358666666673,0.32920697222222217,0.2188944788361971,0.03275437083294792,0.06466789873458063,0.32947352748467423,0.11349199536306198,0.5729620020560896,0.09834152394111129,0.40605893126641146,0.0701022867279781,0.3159565746749044,0.08608590985070343,0.027334241122024563,0.01030221222460236,0.07170244602257586,0.12233854638280237,0.1619541964343184,0.550510696649739,0.08956684039354473,0.17220746336835743,0.15325316309238787,0.22612610637510785,0.08305588704101584,0.05748160452944779,0.25670266919677925,0.42110123603829835,0.2374533014809907,0.6178383684326736,0.350650138767292
RU-VLA,0.2251853263636364,0.03204498,0.04827754636363637,0.28146114636363634,0.12545080636363637,0.5851111718181818,0.08500347181818181,0.3503757954545455,0.05531676272727273,0.3515235672727272,0.06723205909090908,0.022181170000000004,0.014342388181818181,0.05199496818181819,0.10881267181818183,0.18198008454545453,0.5068697209090909,0.11454389727272728,0.27429724363636365,0.1758325490909091,0.2239691290909091,0.15607808272727275,0.02035211909090909,0.21959207181818183,0.3968894709090909,0.35452231363636366,0.6099886854545454,0.20002480090909092,0.2547232586348796,0.04001602627334962,0.05911490737311213,0.28657873029513375,0.1366177190550371,0.5620657767242108,0.1043541285961558,0.3389654963409083,0.0506098185551694,0.3804957802538001,0.08635383295636345,0.02577389905175276,0.00928036928926479,0.05749847513524739,0.10012738095082017,0.15763613374470203,0.45829187573652297,0.1419246051350896,0.2447540391806028,0.19918279789478913,0.19969644282589424,0.1388593404626048,0.026896371238908926,0.19125142157427152,0.36167963406967113,0.2909012306583301,0.5403159499990245,0.21983010738403277
RU-VLG,0.24526204222222217,0.06926763666666666,0.06967940111111111,0.3457295722222222,0.13594220555555556,0.5111626044444444,0.1323237822222222,0.39123072999999997,0.06411905444444445,0.3475452566666667,0.11352730777777777,0.05139651333333333,0.018248822222222225,0.09175188555555557,0.15723480444444443,0.12613056,0.48492474555555554,0.05472851888888889,0.23789961222222222,0.12053751333333335,0.21942609666666668,0.12325951111111112,0.06984977333333334,0.30029572777777774,0.19984839222222225,0.20539016555555556,0.6123991155555556,0.38791262888888883,0.27300889086636076,0.056673521614425515,0.05701041895004834,0.33977216608314087,0.14554556812531919,0.5083392398870227,0.14755207730943962,0.3496369821161563,0.061199809321841644,0.3873379275634192,0.10713828980088912,0.042051693390699946,0.014930854305671966,0.0754522469429806,0.12864665715296805,0.16473127307004018,0.49076846349682757,0.07129755117023316,0.19464513754507878,0.09862160160809824,0.17953044349524497,0.1008486903575874,0.05714981488881578,0.24918101226130002,0.23137109420020677,0.22948685350752981,0.5834840010667203,0.31738306064940686
RU-VOR,0.3702499083333333,0.10000066,0.1500618433333333,0.3106513,0.23488189166666665,0.43636556333333326,0.21236017999999998,0.3238122483333333,0.11745016000000001,0.4383189683333333,0.19018073000000002,0.08328662333333332,0.05809132,0.041119405000000005,0.30564414833333337,0.11348686666666669,0.3018538333333333,0.059086465,0.5896222966666667,0.3266770033333333,0.050354869999999996,0.1988848,0.18168765166666667,0.19221216666666666,0.23712460333333332,0.109679845,0.262350225,0.2835955233333333,0.30916973181805524,0.07494461897093013,0.1170614337452034,0.34249589952481546,0.1776257242792392,0.4839372746702118,0.1887556159784518,0.3310410339684137,0.09835729334285004,0.37465551908818334,0.13870022309085164,0.0698384840381225,0.04210594648369923,0.051899343913841746,0.19604408946569254,0.19989190797026282,0.43818687120346844,0.0603027130443702,0.3296432833447667,0.17818745598671326,0.1257604840493616,0.1129901589331062,0.09910235603404359,0.20193531377497778,0.32677687409225925,0.24529642452903053,0.4547147495000426,0.3225260264539269
RU-YAN,0.3875067083333334,0.15363593,0.15601034833333335,0.24720035666666665,0.28133167833333333,0.40306154,0.217743405,0.19866746833333335,0.13522485666666667,0.4627038833333334,0.32608221833333334,0.08772218999999999,0.040146480000000005,0.041516863333333334,0.075877945,0.012907009999999998,0.19051682000000003,0.264935225,0.24746098166666672,0.12496538833333333,-0.0,0.06499764166666668,0.03723452666666666,-0.0,0.7178938483333334,0.089972085,0.2375147866666667,0.16842564833333332,0.38750670851301683,0.15363593067748083,0.15601034803038025,0.24720035731229154,0.28133167771135154,0.4030615406969971,0.21774340546892187,0.19866746789839906,0.13522485662861697,0.46270388329551176,0.3260822171221865,0.08772218971910965,0.040146480789398926,0.041516862639163495,0.07587794540383735,0.012907010552191978,0.19051682040376805,0.26493522570581046,0.24746098290083193,0.12496538807192596,0.0,0.06499764252014524,0.03723452709887395,0.0,0.7178938499131187,0.0899720846944973,0.23751478549476437,0.16842564883378272
RU-YAR,0.3028599216666667,0.07081707999999999,0.07260763999999999,0.339183155,0.17328860499999998,0.50111866,0.14397157333333335,0.3103361983333333,0.031113164999999998,0.44834479499999996,0.11770668,0.04214324833333333,0.016995991666666665,0.04689519166666667,0.17890047833333333,0.16601156166666667,0.4696489783333333,0.07197208666666667,0.250419775,0.14195373666666666,0.11682514,0.13894903666666666,0.130685815,0.15819758833333333,0.322851425,0.20850438500000001,0.40677298666666667,0.209869525,0.28138958792334745,0.05544849004868745,0.07483260438512856,0.35406480305910626,0.15608312494080848,0.5155890102196685,0.14412951182305933,0.3331146519715485,0.05391740291969927,0.419324222923719,0.09925925515951645,0.0363326018579762,0.011330661591233917,0.06049486278920562,0.15457874722624024,0.19603271164745584,0.5033621001023293,0.056279380971070485,0.16694651662289448,0.09463582419116535,0.1485258100443679,0.09263269135986597,0.08712387707769166,0.21012769109251658,0.3219705723803679,0.24307571746378695,0.4745217238532961,0.24334744883537332
RU-YEV,0.455721165,0.04668913,0.15716392,0.33976428000000003,0.27817595500000003,0.3978875,0.27077352499999996,0.27961300499999997,0.074000525,0.43219365,0.223824505,0.03700026,0.03700026,-0.0,-0.0,0.09223141,0.115593935,0.11929416999999999,0.21446075,-0.0,0.00265918,0.07454735,-0.0,-0.0,0.040926475,0.03296716,0.1565141,-0.0,0.45572116464044204,0.046689132277660715,0.15716391645027694,0.3397642796474336,0.27817595562728914,0.39788750103620274,0.2707735237460922,0.2796130067538083,0.07400052385130199,0.432193646384153,0.2238245072388437,0.03700026192565099,0.03700026192565099,0.0,0.0,0.09223141236652478,0.11559393639191028,0.11929417123530991,0.21446075228994596,0.0,0.0026591808060999144,0.0745473524410127,0.0,0.0,0.04092647400119985,0.03296716030123995,0.15651409837667724,0.0
RU-ZAB,0.31582682666666667,0.04394190888888889,0.07047069555555556,0.26598017777777777,0.14431947555555558,0.5023944622222223,0.11926599222222221,0.24827881222222223,0.04815591333333333,0.44410084,0.1472865322222222,0.037366237777777776,0.016556534444444444,0.018356956666666667,0.08495153000000001,0.1547380588888889,0.42533616777777783,0.2497990433333333,0.18539359555555557,0.16602253666666666,0.12671473111111112,0.08796441444444444,0.02338088888888889,0.11281514444444445,0.3845312088888889,0.2085785411111111,0.6010610600000001,0.44325890888888886,0.31497689952571856,0.030421321529350922,0.06680788116836256,0.2685739252448371,0.13370741071224868,0.5234445511904696,0.11779020994480284,0.2655925767685466,0.0521233948699683,0.42909371528760276,0.11493953666839671,0.032294901847485284,0.011462216484437513,0.030080123737723397,0.06699505468968457,0.19393471322356473,0.47304665577074456,0.23366681446256404,0.12834941174054404,0.13415352353086643,0.15117995947859997,0.06089844029895165,0.016186769140364612,0.14953873557138794,0.4126371402745272,0.24837755186026492,0.6561986814816958,0.4523610814888307
UA-43,0.24516382454545455,0.030489342727272727,0.05998662090909091,0.37419253909090916,0.13439094727272727,0.5716745581818183,0.09268358454545454,0.39720424727272724,0.11762771363636365,0.32854439272727276,0.07359397090909091,0.01963860272727273,0.006463078181818182,0.07277263545454545,0.05100967454545455,0.23021406000000003,0.6005444445454544,0.05058566363636364,0.09840086,0.09121274363636363,0.1891490881818182,0.028149915454545458,0.0036457363636363638,0.2826275727272727,0.28202468454545454,0.26511735545454546,0.7189538218181818,0.33468687999999996,0.245163824166887,0.030489342648068428,0.05998662098859476,0.37419254006842223,0.13439094768308776,0.5716745581959476,0.09268358411412138,0.3972042480339269,0.11762771372972095,0.32854439391777074,0.07359396974494838,0.01963860238904618,0.006463078218895765,0.0727726365861191,0.051009676080235426,0.23021406004964276,0.6005444447434922,0.05058566353712013,0.09840086041439579,0.09121274404606271,0.18914908843526998,0.028149915183049216,0.0036457355522822752,0.2826275719798938,0.2820246839386425,0.2651173558184147,0.7189538212239235,0.3346868805668746
